file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components,doi_norm,DOI,Year,Title,Journal,in_csv1,in_csv2,match_type
10.1016_j.apenergy.2020.115322.json,building_model;system_model,greybox,library:0.75;modelica:0.75;trnsys:0.75;appl:0.75;convers:0.75;eng:0.75;hybrid:0.75;integrated:0.75;simplified:0.75;two-stage:0.75;deep learning:0.75;fusion:0.75,greybox,simplified,greybox,simplified,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;subhourly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:32S;preamble:487S;preamble:57H;preamble:2010S;preamble:2019S;preamble:114892H;preamble:2004S;preamble:0h;preamble:20HZ;preamble:50HZ;preamble:50H;preamble:20H;preamble:50H;preamble:20H;preamble:26min;preamble:3min,adjust;deep learning;feedback;get;initialization;iteration;management;occupancy;real-time;smart control;timely;uncertain;update;updated;updating,electric_load;electric_use;occupancy,daily;hourly;subhourly,subhourly,yes,NM,10.1016/j.apenergy.2020.115322,10.1016/j.apenergy.2020.115322,2020,An agent-based distributed real-time optimal control strategy for building HVAC systems for applications in the context of future IoT-based smart sensor networks,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115324.json,building_model,whitebox;greybox;blackbox,crawley:0.75;energy simulation:0.75;energyplus:0.75;lawrie:0.75;reduced-order:0.75;system simulation:0.75;trnsys:0.75;validated:0.75;wisconsin-:0.75;appl:0.75;describe:0.75;discrete-time:0.75;filter:1.50;integrated:0.75;kalman:1.50;mathematical:0.75;observer:1.50;rc:0.75;rc network:0.75;advanced:0.75;developing:0.75;estimation:0.75;national:0.75;tennessee:0.75;tn:0.75,whitebox;greybox,reduced-order;describe;advanced;integrated,NM,NM,NM,NM,NM,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,unnecessary energy use,False,preamble: standard 90.1. the savings results for case 1 show that the unnecessary energy use of the conv due to its poor load distribution caused by a n,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:689H;preamble:23S;preamble:5min;preamble:30min;preamble:5min;preamble:689H;preamble:23S;preamble:hourly;preamble:monthly;preamble:5-min;preamble:annual,feedback;occupancy;profile;schedule;setpoints;uncertain,electric_load;electric_use;occupancy;weather,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2020.115324,10.1016/j.apenergy.2020.115324,2020,Model predictive control for supervising multiple rooftop unit economizers to fully leverage free cooling energy resource,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115371.json,building_model;occupancy_model;system_model,whitebox;greybox,co-simulation:0.75;language:0.75;library:0.75;matlab:0.75;modelica:0.75;trnsys:0.75;appl:0.75;combined:0.75;dispatch:0.75;eng:0.75;integrated:0.75;mathematical:0.75;novel:0.75;two-stage:0.75;advanced:0.75;fusion:0.75;machine learning:0.75;regression:0.75;statistical:0.75,NM,NM,NM,NM,NM,NM,NM,NM,mathematical_programming;optimal_control,NM,NM,NM,NM,NM,mathematical_programming;heuristic_metaheuristic;optimal_control,energy;iaq_infection,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|infection_risk;energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:179H;preamble:59H;preamble:561H;preamble:231S;preamble:1min;preamble:daily;preamble:annual,get;iteration;management;occupancy;programmed;real-time;schedule;update;updated;updating;via,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,occupancy_model,10.1016/j.apenergy.2020.115371,10.1016/j.apenergy.2020.115371,2020,A multi-agent based distributed approach for optimal control of multi-zone ventilation systems considering indoor air quality and energy use,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115426.json,building_model;system_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;energyplus:0.75;grey-box:1.50;grey-box model:1.50;purely:0.75;python:0.75;white-box:0.75;appl:0.75;bayesian:1.50;combined:0.75;data center:0.75;eng:0.75;filter:1.50;gray-box:0.75;ann:0.75;cnn:0.75;convolutional:0.75;data-driven:0.75;data-driven models:0.75;deep learning:0.75;ensemble:0.75;estimation:0.75,blackbox,neural network;machine learning,greybox,zhou,NM,NM,NM,NM,reinforcement_learning;optimal_control,demand_response,NM,reinforcement_learning,comfort,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:32S;preamble:36S;preamble:173S;preamble:10min;preamble:30s;preamble:30s;preamble:50h;preamble:50hr;preamble:10min;preamble:40min;preamble:50hr;preamble:50h;preamble:50hr;preamble:50hr;preamble:10min;preamble:30min;preamble:32S;preamble:36S;preamble:173S;preamble:hourly,bayesian;deep learning;deterministic;exploration;get;initialization;initialize;intelligently;management;nature;occupancy;pre-defined;probabilistic;real-time;regular;replay;sampled;setpoints;stochastic;uncertain;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2020.115426,10.1016/j.apenergy.2020.115426,2020,An uncertainty-aware deep reinforcement learning framework for residential air conditioning energy management,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115427.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;extrapolation:0.75;grey-box:1.50;grey-box model:1.50;matlab:0.75;physical models:0.75;trnsys:0.75;validated:0.75;appl:0.75;describe:0.75;eng:0.75;filter:1.50;grey-box models:0.75;hybrid:0.75;integrated:0.75;autoregressive:0.75;data-driven:0.75;ensemble:0.75;estimation:0.75;filtering:0.75;forecasting:0.75;fusion:0.75;kalman:0.75;neural network:0.75,greybox,simplified;physical model;describe;regression;data-driven;ensemble;trnsys;validated;appl,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_temperature;environment;hvac_signals;metering,subhourly,preamble:32S;preamble:398H;preamble:359H;preamble:651H;preamble:514S;preamble:1980s;preamble:30min;preamble:1h;preamble:1min;preamble:1h;preamble:4.0684s;preamble:44.5998s;preamble:344.3478s;preamble:1min;preamble:24h;preamble:1h;preamble:daily,iteration;nature;profile;real-time;sampled;time-series;uncertainty;update;updated;updating;weekend,electric_load;electric_use;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2020.115427,10.1016/j.apenergy.2020.115427,2020,Adaptive regression model-based real-time optimal control of central air-conditioning systems,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115451.json,building_model,greybox;blackbox,continuous-time:1.50;energyplus:0.75;appl:0.75;convers:0.75;data center:0.75;describe:0.75;finite:0.75;integrated:0.75;linear model:1.50;simplified:0.75;state space:0.75;advanced:0.75;cnn:0.75;convolutional:0.75;data-driven:0.75;data-driven model:0.75;data-driven models:0.75;developing:0.75;estimation:0.75;lstm:0.75,whitebox;greybox,linear model;energyplus;simplified;describe;thermal dynamics,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:147S;preamble:161S;preamble:168H;preamble:1035H;preamble:2s;preamble:161S;preamble:168H;preamble:1035H;preamble:5-min;preamble:annual,adjust;deterministic;exploration;initialize;iteration;iteratively;management;nature;occupancy;probabilistic;real-time;sampled;schedule;stochastic;update;updated;updating;via,electric_load;electric_use;occupancy;weather,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2020.115451,10.1016/j.apenergy.2020.115451,2020,Data-driven control of micro-climate in buildings: An event-triggered reinforcement learning approach,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115543.json,building_model,greybox;blackbox,ice:0.75;open-source:0.75;python:0.75;appl:0.75;convers:0.75;describe:0.75;dispatch:0.75;eng:0.75;finite:0.75;kalman:1.50;novel:0.75;simplified:0.75;zhou:0.75;advanced:0.75;bethel:0.75;elimination:0.75;estimation:0.75;filtering:0.75;forecasting:0.75;machine learning:0.75;national:0.75;oak:0.75,greybox,describe;statistical;simplified;dispatch,NM,NM,NM,NM,NM,NM,NM,demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:4237S;preamble:198H;preamble:2014H;preamble:1980s;preamble:113h;preamble:1.5h;preamble:2.5h;preamble:4237S;preamble:2014.2328865H;preamble:1003.01056H;preamble:daily,adjust;feedback;management;nature;profile;real-time;sampled;schedule;stochastic;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2020.115543,10.1016/j.apenergy.2020.115543,2020,Peak load reduction and load shaping in HVAC and refrigeration systems in commercial buildings by using a novel lightweight dynamic priority-based control strategy,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115732.json,building_model;system_model,greybox;blackbox,matlab:0.75;physics-based:2.25;purely:1.50;simulink:0.75;validated:0.75;appl:0.75;convers:0.75;describe:0.75;eng:0.75;integrated:0.75;novel:0.75;state-space:0.75;state-space model:0.75;advanced:0.75;ann:0.75;developing:0.75;hh:0.75;national:0.75;neural network:0.75;prediction model:0.75,greybox,physics-based;thermal model;describe;state-space;integrated;state-space model,NM,NM,NM,NM,NM,NM,NM,NM,NM,mathematical_programming;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering,subhourly,preamble:2005S;preamble:304H;preamble:575S;preamble:137S;preamble:3s;preamble:1s;preamble:300s;preamble:30s;preamble:0s;preamble:0s,dynamically;feedback;get;management;real-time;setpoints;uncertain;updated,electric_load;electric_use;weather,daily;hourly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2020.115732,10.1016/j.apenergy.2020.115732,2020,Energy-efficient decentralized control method with enhanced robustness for multi-evaporator air conditioning systems,Applied Energy,True,True,both
10.1016_j.apenergy.2020.115765.json,building_model,whitebox;greybox;blackbox,buhl:0.75;control-oriented:1.50;crawley:0.75;energy simulation:0.75;energyplus:0.75;lawrie:0.75;new-generation:0.75;physics-based:2.25;simulink:0.75;system simulation:0.75;appl:0.75;champaign:0.75;combined:0.75;describe:0.75;dispatch:0.75;eng:0.75;filter:1.50;hybrid:0.75;mathematical:0.75;advanced:0.75;data-driven:0.75;data-driven model:0.75;data-driven models:0.75;national:0.75;regression:0.75;time-series:0.75,greybox,thermal dynamics;describe;zhou;simplified;rc;crawley;advanced;mathematical;rc network,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,comfort;demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;occ;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:764S;preamble:486S;preamble:340S;preamble:4801S;preamble:221S;preamble:84S;preamble:487S;preamble:135S;preamble:10min;preamble:24h;preamble:120s;preamble:3/min;preamble:3/min;preamble:5min;preamble:24h;preamble:12h;preamble:12h;preamble:5min;preamble:5min;preamble:2s;preamble:0.6s;preamble:24h;preamble:5min;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:24h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:764S;preamble:486S;preamble:340S;preamble:4801S;preamble:221S;preamble:84S;preamble:487S;preamble:135S;preamble:daily,deterministic;exploration;feedback;management;occupancy;programmed;real-time;scheduled;setpoints;time-series,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2020.115765,10.1016/j.apenergy.2020.115765,2020,Model predictive control for energy-efficient HVAC operation with humidity and latent heat considerations,Applied Energy,True,True,both
10.1016_j.apenergy.2020.116096.json,building_model;occupancy_model,greybox;blackbox,co-simulation:0.75;energy simulation:0.75;energyplus:0.75;grey-box:1.50;validated:0.75;white-box:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;grey-box models:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;advanced:0.75;data mining:0.75;data-driven:0.75;developing:0.75;forecasting:0.75;machine learning:0.75;multivariate:0.75;quantitative:0.75;statistical:0.75,whitebox;greybox,describe;quantitative;zhou;integrated;simplified;validated;energyplus;co-simulation,NM,NM,greybox,integrated,NM,NM,optimal_control,demand_response;cost;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:2017S;preamble:34S;preamble:154S;preamble:1h;preamble:00h;preamble:00h;preamble:0.5h;preamble:1h;preamble:2h;preamble:20h;preamble:10h;preamble:10h;preamble:20h;preamble:4h;preamble:24h;preamble:00h;preamble:00h;preamble:00h;preamble:05h;preamble:20h;preamble:6h;preamble:00h;preamble:00h;preamble:40h;preamble:20h;preamble:10h;preamble:10h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:2h;preamble:15h;preamble:1h;preamble:1h;preamble:2h;preamble:15h;preamble:1h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:00h;preamble:10h;preamble:00h;preamble:1h;preamble:00h;preamble:2017S;preamble:08.044S;preamble:08.055S;preamble:hourly;preamble:daily;preamble:annual,explicit;management;multivariate;occupancy;profile;schedule;scheduled;setpoints;stochastic;uncertainty;updated;weekday,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2020.116096,10.1016/j.apenergy.2020.116096,2021,A fundamental unified framework to quantify and characterise energy flexibility of residential buildings with multiple electrical and thermal energy systems,Applied Energy,True,True,both
10.1016_j.apenergy.2020.116117.json,building_model;system_model,greybox;blackbox,open-source:0.75;python:0.75;appl:0.75;combined:0.75;finite:0.75;hybrid:0.75;lyapunov:0.75;novel:0.75;simplified:0.75;state space:0.75;thermal dynamics:0.75;thermal model:0.75;attention mechanism:0.75;cnn:0.75;convolutional:0.75;deep learning:0.75;developing:0.75;dnn:0.75;estimation:0.75;lstm:0.75;machine learning:0.75;national:0.75,greybox,thermal dynamics;simplified;developing;thermal model,greybox,two-zone,NM,NM,NM,NM,reinforcement_learning;optimal_control,cost;comfort,NM,reinforcement_learning,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:783H;preamble:609H;preamble:60min;preamble:24h;preamble:19s;preamble:4000min;preamble:2000min;preamble:4000min;preamble:000min;preamble:500min;preamble:500min;preamble:500min;preamble:500min;preamble:000min;preamble:hourly;preamble:daily,adjust;deep learning;deterministic;exploration;feedback;get;initialize;intelligently;iteration;management;nature;occupancy;replay;sampled;schedule;setpoints;uncertain;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.apenergy.2020.116117,10.1016/j.apenergy.2020.116117,2021,Intelligent multi-zone residential HVAC control strategy based on deep reinforcement learning,Applied Energy,True,True,both
10.1016_j.apenergy.2020.116418.json,building_model,greybox;blackbox,control-oriented:1.50;open-source:0.75;python:0.75;validated:0.75;appl:0.75;convers:0.75;describe:0.75;dispatch:0.75;integrated:0.75;novel:0.75;state space:0.75;zhou:0.75;advanced:0.75;auto-regressive:0.75;classification:0.75;developing:0.75;estimation:0.75;forecasting:0.75;forecasting models:0.75;linear regression:0.75;national:0.75,greybox;blackbox,describe;control-oriented;linear regression;regression,NM,NM,NM,NM,NM,NM,NM,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:28H;preamble:2014S;preamble:289S;preamble:708S;preamble:2020S;preamble:2020S;preamble:2005H;preamble:1265S;preamble:1S;preamble:1S;preamble:74.8S;preamble:1.5h;preamble:521S;preamble:29.6S;preamble:79.96S;preamble:530S;preamble:256S;preamble:029S;preamble:30h;preamble:41.8S;preamble:80.6S;preamble:408S;preamble:6369S;preamble:28H;preamble:2014S;preamble:289S;preamble:708S;preamble:2020S;preamble:2020S;preamble:1265S;preamble:hourly;preamble:daily;preamble:weekly;preamble:annual,deterministic;explicit;management;nature;occupancy;profile;real-time;schedule;stochastic;uncertainty;update;updated;via;weekend,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2020.116418,10.1016/j.apenergy.2020.116418,2021,Demand-side flexibility and demand-side bidding for flexible loads in air-conditioned buildings,Applied Energy,True,True,both
10.1016_j.apenergy.2021.116605.json,building_model;occupancy_model,greybox;blackbox,co-simulation:0.75;matlab:0.75;trnsys:0.75;appl:0.75;convers:0.75;eng:0.75;integrated:0.75;mathematical:0.75;novel:0.75;simplified:0.75;developing:0.75;fusion:0.75;machine learning:0.75;mixture:0.75;national:0.75;statistical:0.75,greybox,simplified,NM,NM,whitebox,co-simulation;matlab;trnsys,NM,NM,optimal_control;mathematical_programming;heuristic_metaheuristic,comfort,NM,NM,NM,NM,mathematical_programming;heuristic_metaheuristic;optimal_control,energy;comfort;iaq_infection,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:258H;preamble:32S;preamble:179H;preamble:651H;preamble:13S;preamble:122S;preamble:30s;preamble:2s;preamble:3s;preamble:1s;preamble:3s;preamble:3s;preamble:1s;preamble:3s;preamble:annual,iteration;management;occupancy;programmed;real-time;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model;occupancy_model,10.1016/j.apenergy.2021.116605,10.1016/j.apenergy.2021.116605,2021,A real-time optimal control strategy for multi-zone VAV air-conditioning systems adopting a multi-agent based distributed optimization method,Applied Energy,True,True,both
10.1016_j.apenergy.2021.116616.json,building_model,greybox;blackbox,library:0.75;appl:0.75;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;simplified:0.75;advanced:0.75;classification:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;ensemble:0.75;estimation:0.75;filtering:0.75;forecasting:0.75,greybox,simplified,NM,NM,NM,NM,NM,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;retrofit,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:1274S;preamble:40S;preamble:2089H;preamble:1529S;preamble:3.934Min;preamble:2.490Min;preamble:2.223Min;preamble:5s;preamble:24h;preamble:0.56s;preamble:4s;preamble:24h;preamble:5s,deep learning;explicit;exploration;initialization;initialize;iteratively;management;multivariate;nature;real-time;regular;timely;uncertain;uncertainty;unsupervised;update;via;weekend,electric_load;electric_use;occupancy,daily;hourly;subhourly;yearly,subhourly,yes,NM,10.1016/j.apenergy.2021.116616,10.1016/j.apenergy.2021.116616,2021,Toward smart energy user: Real time non-intrusive load monitoring with simultaneous switching operations,Applied Energy,True,True,both
