file,bucket_or_optimizer,term_hit,host_scales,systems_in_window,sentence
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,A set of machine-learning algorithms for regression and classification were also tested to determine the most accurate in energy consumption and comfort prediction.
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"For energy consumption prediction, the following regression algorithms were tested: support vector regression (SVR), ANN, classification and regression tree (CART), and multiple linear regression (MLR)."
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"For comfort prediction, the following classification algorithms were tested: support vector machines (SVM), ANN, decision tree (DT), and k-nearest neighbors (KNN)."
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"Models #5 and #29 were, therefore, chosen to be used for the optimization."
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"4.1.2 Occupant-behavior feature analysis The SVR, ANN, and CART models with occupant-behavior features (i.e., all behavior features mentioned in Section 3.3) achieved more accurate prediction performance than the models without behavior features."
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"For example, for cooling energy consumption prediction, Model #5 achieved 0.98 kWh RMSE, which is the most accurate; while Model #6, which utilized the same features as Model #5 except for behavior features, achieved 1.30 kWh RMSE."
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"On the other hand, Model #23, an MLR model with the same set of features as others, achieved 2.36 RMSE."
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"These results could be attributed to the fact that SVR is good at solving nonlinear problems even with a relatively small amount of training data [45] , whereas MLR is limited in modelling complex and nonlinear relationships [3] ."
10.1016_j.apenergy.2021.117276.json,blackbox,svr,NM,NM,"However, these results do not guarantee that SVR models will always be more accurate than the other algorithms."
10.1016_j.apenergy.2021.117276.json,blackbox,svr model,NM,NM,"However, Models #11 and #17, which are ANN and CART models utilizing the same set of features as Model #5, achieved 1.28 RMSE and 1.27 RMSE, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"Results and Discussion
4 Results and discussion 4.1 Cooling and lighting energy consumption prediction 4.1.1 Prediction performance Table 2 summarizes the prediction performance results of the cooling and lighting energy consumption prediction models."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"For both cooling and lighting energy consumption prediction, SVR models (Models #5 and #29) that predict energy consumption using occupant-behavior features and past two-hour outdoor weather condition features achieved the best performance: 0.98 kWh and 0.26 kWh RMSE, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,Fig.
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"The impact of including more than two past-hour data was, however, not tested, because the performance differences between including two, one, or no past-hour outdoor weather condition features were marginal."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"4.1.4 Machine-learning algorithms As per Table 2 , the best prediction performance was achieved by SVR models (Models #5 and #29), with no clear outperformer across the ANN and CART models, and with the MLR models achieving the worst performance."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"For example, for cooling energy consumption prediction, Model #5, which is an SVR model utilizing the past two-hour weather data and occupant-behavior data, as features, achieved 0.98 RMSE."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"Given that there is no one-size-fits-all machine-learning algorithm, testing different algorithms for different datasets and for different contexts is essential."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"Results
4.1.1 Prediction performance Table 2 summarizes the prediction performance results of the cooling and lighting energy consumption prediction models."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,"For both cooling and lighting energy consumption prediction, SVR models (Models #5 and #29) that predict energy consumption using occupant-behavior features and past two-hour outdoor weather condition features achieved the best performance: 0.98 kWh and 0.26 kWh RMSE, respectively."
10.1016_j.apenergy.2021.117276.json,blackbox,svr models,NM,NM,Fig.
10.1016_j.apenergy.2021.117276.json,whitebox,linear,NM,NM,A set of machine-learning algorithms for regression and classification were also tested to determine the most accurate in energy consumption and comfort prediction.
10.1016_j.apenergy.2021.117276.json,whitebox,linear,NM,NM,"For energy consumption prediction, the following regression algorithms were tested: support vector regression (SVR), ANN, classification and regression tree (CART), and multiple linear regression (MLR)."
10.1016_j.apenergy.2021.117276.json,whitebox,linear,NM,NM,"For comfort prediction, the following classification algorithms were tested: support vector machines (SVM), ANN, decision tree (DT), and k-nearest neighbors (KNN)."
10.1016_j.apenergy.2021.117276.json,whitebox,linear,NM,NM,"The t -test p -values for the comparisons between the predicted energy consumption values by the models with and without occupant-behavior features were less than 0.05, which indicates that these differences in the predictions are significant."
10.1016_j.apenergy.2021.117276.json,whitebox,linear,NM,NM,"Such performance improvement was not seen for the MLR models, which is probably because linear approaches, such as MLR, cannot capture the nonlinear relationships and higher-order interactions between the features and the energy consumption."
10.1016_j.apenergy.2021.117276.json,whitebox,linear,NM,NM,"Overall, these results indicate that the behavior features are discriminating, and hence that the prediction models can be used to predict the impact of the behavior."
10.1016_j.apenergy.2021.117987.json,whitebox,linear,NM,NM,"A minor objective of this study was to investigate whether the daily energy-saving can be predicted based on the system accuracy with some other quantity, such as outdoor air temperature."
10.1016_j.apenergy.2021.117987.json,whitebox,linear,NM,NM,"A standard two-layer feedforward neural network was used in this study for a function fitting, with a sigmoid transfer function in the hidden layer and a linear transfer function in the output layer [36] ."
10.1016_j.apenergy.2021.117987.json,whitebox,linear,NM,NM,"A minor objective of this study was to investigate whether the daily energy-saving can be predicted based on the system accuracy with some other quantity, such as outdoor air temperature."
10.1016_j.apenergy.2021.117987.json,whitebox,linear,NM,NM,"A standard two-layer feedforward neural network was used in this study for a function fitting, with a sigmoid transfer function in the hidden layer and a linear transfer function in the output layer [36] ."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Abstract
Model predictive control (MPC) has shown potential in improving building performance but is bottlenecked by the difficulty in constructing control-oriented models."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,The challenge lies in evaluating the sufficiency of the model and the data usage beforehand.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"More importantly, we provided the first quantitative demonstration of the complementary relationship between model adequacy and data informativeness with respect to different purposes."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"This study advocates the pioneering idea of sparse data usage and parsimonious modeling, which promotes the actual application of MPC in buildings by guiding control-oriented model development."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Abstract
Graphical abstract

Methods
2 Methodology 2.1 Simulation framework Fig."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"1 shows the experiment framework, including the end-to-end emulation of implementing Model Predictive Control (MPC) in buildings."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"It consists of four main stages: emulator setup, model identification, model evaluation, and post-analysis."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,The quadratic objective function penalizes the cooling power and thermal discomfort with weights q u and q t .
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Therefore, these evaluation metrics cannot distinctly reflect the control performance."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Meanwhile, good decision-making in all MPC tasks relies on accurate load prediction given future disturbances."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Accordingly, we defined another control task of tracking the room temperature setpoint (Eq."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Methods
2.1 Simulation framework Fig."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"1 shows the experiment framework, including the end-to-end emulation of implementing Model Predictive Control (MPC) in buildings."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"It consists of four main stages: emulator setup, model identification, model evaluation, and post-analysis."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,The quadratic objective function penalizes the cooling power and thermal discomfort with weights q u and q t .
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Therefore, these evaluation metrics cannot distinctly reflect the control performance."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Meanwhile, good decision-making in all MPC tasks relies on accurate load prediction given future disturbances."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Accordingly, we defined another control task of tracking the room temperature setpoint (Eq."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Consequently, the identification underestimated the load capacity C a p to eliminate the influence, which also explains the amplified difference in RMSE."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,3.2 Control experiment The first typical MPC objective (Eq.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"7 plots one example of the resulting temperature profiles on a testing day, compared with the room temperature of baseline control (constant 24 °C), the RC model’s expected room temperature when doing optimization, and the comfort zone."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Two benefits of MPC can be observed: (1) pre-cooling the zone according to the predicted thermal response so that the temperature is within the comfort zone at the beginning of each day, and (2) reducing cooling load by maintaining a higher temperature without violating the comfort constraint."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"The control results were evaluated by the percentage of daily energy consumption compared with baseline control, the average PMV during operating hours, and the percentage of discomfort operating hours."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"When the cooling load was larger in the afternoon, the MPC optimizer attempted to balance the increase by pushing the room temperature closer to the upper bound of the thermal comfort constraint."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,This was when the requirements on the models’ prediction accuracy became stricter.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"In addition to the relatively bad performance of none and schedule , CO2 also experienced larger deviations occasionally."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"7 plots one example of the resulting temperature profiles on a testing day, compared with the room temperature of baseline control (constant 24 °C), the RC model’s expected room temperature when doing optimization, and the comfort zone."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Two benefits of MPC can be observed: (1) pre-cooling the zone according to the predicted thermal response so that the temperature is within the comfort zone at the beginning of each day, and (2) reducing cooling load by maintaining a higher temperature without violating the comfort constraint."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"The control results were evaluated by the percentage of daily energy consumption compared with baseline control, the average PMV during operating hours, and the percentage of discomfort operating hours."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"When the cooling load was larger in the afternoon, the MPC optimizer attempted to balance the increase by pushing the room temperature closer to the upper bound of the thermal comfort constraint."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,This was when the requirements on the models’ prediction accuracy became stricter.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Thus, further investigation is needed to save the excessive experiments that ensure the models can be used for control."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Conclusion
6 Conclusion This paper aims to address the interrelationships between data requirements, model quality, and control performance for MPC in buildings."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,Simulation-based experiments were conducted using high-fidelity emulation models integrated with real-world internal disturbances data.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,More adequate models are desirable if the goal is to accurately represent the building dynamics for robust control.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc,NM,NM,"To advance the actual application of MPC, future research should be devoted to consolidating this theory of sparse data and parsimonious modeling."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,The training and testing datasets were split to estimate the parameters of RC models and evaluate the identification results.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"Next, the MPC controller based on the identified RC model determined the control action through optimization, which was applied back to the emulators for control performance evaluation."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"Given the complete flexibility in dataset generation and the low cost of repeating experiments under the same boundary conditions, RC models with different complexities and inputs were comprehensively tested."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,t .
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"T ̂ r o o m = f ( x , u , d , θ ) θ l b ≤ θ ≤ θ u b • MPC controller Two control experiments were conducted to comprehensively evaluate the models’ capability."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"First, Eq."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,The training and testing datasets were split to estimate the parameters of RC models and evaluate the identification results.
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"Next, the MPC controller based on the identified RC model determined the control action through optimization, which was applied back to the emulators for control performance evaluation."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"Given the complete flexibility in dataset generation and the low cost of repeating experiments under the same boundary conditions, RC models with different complexities and inputs were comprehensively tested."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,t .
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"T ̂ r o o m = f ( x , u , d , θ ) θ l b ≤ θ ≤ θ u b • MPC controller Two control experiments were conducted to comprehensively evaluate the models’ capability."
10.1016_j.apenergy.2022.119580.json,[optim] classical_control_and_mpc,mpc controller,NM,NM,"First, Eq."
10.1016_j.apenergy.2022.119580.json,greybox,kalman,NM,NM,Longer horizons caused negligible change on the control actions in preliminary tests.
10.1016_j.apenergy.2022.119580.json,greybox,kalman,NM,NM,"The internal states were estimated using the Unscented Kalman Filter, and the boundary conditions were assumed to be known to eliminate its impact on the control performance."
10.1016_j.apenergy.2022.119580.json,greybox,kalman,NM,NM,"The control performance was evaluated on the randomly selected testing days according to the resulting energy consumption, average PMV, and discomfort hours."
10.1016_j.apenergy.2022.119580.json,greybox,kalman,NM,NM,Longer horizons caused negligible change on the control actions in preliminary tests.
10.1016_j.apenergy.2022.119580.json,greybox,kalman,NM,NM,"The internal states were estimated using the Unscented Kalman Filter, and the boundary conditions were assumed to be known to eliminate its impact on the control performance."
10.1016_j.apenergy.2022.119580.json,greybox,kalman,NM,NM,"The control performance was evaluated on the randomly selected testing days according to the resulting energy consumption, average PMV, and discomfort hours."
10.1016_j.apenergy.2022.119580.json,whitebox,linear,NM,NM,More details about the model structures can be found in the section on experiment design.
10.1016_j.apenergy.2022.119580.json,whitebox,linear,NM,NM,Synthetic data in a short period was used to estimate the parameters θ via Non-Linear Programming (NLP).
10.1016_j.apenergy.2022.119580.json,whitebox,linear,NM,NM,Eq.
10.1016_j.apenergy.2022.119580.json,whitebox,linear,NM,NM,More details about the model structures can be found in the section on experiment design.
10.1016_j.apenergy.2022.119580.json,whitebox,linear,NM,NM,Synthetic data in a short period was used to estimate the parameters θ via Non-Linear Programming (NLP).
10.1016_j.apenergy.2022.119580.json,whitebox,linear,NM,NM,Eq.
10.1016_j.apenergy.2022.119580.json,whitebox,modelica,system_model,hvac,This is another critical factor that affects predictive and control performance.
10.1016_j.apenergy.2022.119580.json,whitebox,modelica,NM,NM,These emulators were built using the Modelica Buildings Library 1 1 https://simulationresearch.lbl.gov/modelica/ .
10.1016_j.apenergy.2022.119580.json,whitebox,modelica,NM,NM,and simulated for three months using PyFMI.
10.1016_j.apenergy.2022.119580.json,whitebox,modelica,system_model,hvac,This is another critical factor that affects predictive and control performance.
10.1016_j.apenergy.2022.119580.json,whitebox,modelica,NM,NM,These emulators were built using the Modelica Buildings Library 1 1 https://simulationresearch.lbl.gov/modelica/ .
10.1016_j.apenergy.2022.119580.json,whitebox,modelica,NM,NM,and simulated for three months using PyFMI.
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,(4) .
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,2.4 MPC-like use of DPC model The learned β j can be used to perform conventional receding horizon MPC.
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,"The corresponding convex optimization scheme follows (6) minimize u , ϵ ∑ j = 0 N − 1 u k + j T R u k + j + λ ϵ k + j + 1 subject to x k + j = β j [ 1 , u ( k ) , … , u ( k + j − 1 ) ] T x m i n − ϵ k + j ≤ x k + j ≤ x m a x + ϵ k + j u ∈ U ϵ ≥ 0 j = 1 , … , N in which R and λ denote costs for control inputs and constraint violations, ϵ is a slack variable for the comfort constraint, x min and x max denote the comfort constraints and U defines the set of allowed control inputs."
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,4.2 Limitations The presented results have shown that DPC has advantages in terms of energy consumption and comfort compared to a standard hysteresis controller commonly used in buildings.
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,"However, the approach also has limitations that need to be overcome in future research to make it competitive with advanced control methods, such as those based on first principles models and MPC."
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,"For example, Fig."
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,We therefore conclude that DPC as implemented here might not yet be suitable for commercial buildings or for other problems where long prediction horizons (in relation to the time constants of the dynamics of the system) are needed.
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,"To further investigate potentials and limitations of the approach, experiments with a heating case and control of the whole apartment as well as further comparisons to other types of controllers such as linear state space MPC, hysteresis with other bands, PI, and other data-driven approaches, are part of current and future research."
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,"This also includes an analysis of the modeling effort, computational scalability and CPU and memory footprint of DPC versus MPC for which we cannot make an informed statement at the current state of research."
10.1016_j.enbuild.2020.109792.json,[optim] classical_control_and_mpc,mpc,NM,NM,"Conclusion
5 Conclusion Data Predictive Control in buildings constitutes an attempt to lower the effort for model development and maintenance for predictive thermal building control."
10.1016_j.enbuild.2020.109792.json,blackbox,data-driven,NM,NM,"It can be seen that ambient temperatures between 13.7 and 39.5 ∘ C and solar radiations between 0 and 1310 W/m 2 (which is unrealistic due to the use of a non-calibrated sensor, but irrelevant as the used approach is data-driven) are present during the time of the experiment."
10.1016_j.enbuild.2020.109792.json,blackbox,data-driven,NM,NM,The conditions allow a good estimation of the controller performance as the experiment covers the range from mild cooling on 06–22 with a maximum daily temperature of 22.7 ∘ C and heavy cooling (to the cooling system’s limit) at the end of the experiment with a maximum daily temperature of 39.5 ∘ C. The top graph of Fig.
10.1016_j.enbuild.2020.109792.json,blackbox,data-driven,NM,NM,We therefore conclude that DPC as implemented here might not yet be suitable for commercial buildings or for other problems where long prediction horizons (in relation to the time constants of the dynamics of the system) are needed.
10.1016_j.enbuild.2020.109792.json,blackbox,data-driven,NM,NM,"To further investigate potentials and limitations of the approach, experiments with a heating case and control of the whole apartment as well as further comparisons to other types of controllers such as linear state space MPC, hysteresis with other bands, PI, and other data-driven approaches, are part of current and future research."
10.1016_j.enbuild.2020.109792.json,blackbox,data-driven,NM,NM,"This also includes an analysis of the modeling effort, computational scalability and CPU and memory footprint of DPC versus MPC for which we cannot make an informed statement at the current state of research."
10.1016_j.enbuild.2020.109792.json,whitebox,first-principles models,system_model,chiller;hvac,"Note that formulation (6) would also allow the incorporation of variable COP of a chiller by adjusting R based on the weather forecast for example, or the inclusion of electrical reserve provision through robust optimization and affine policies as presented by [21] ."
10.1016_j.enbuild.2020.109792.json,whitebox,first-principles models,system_model,chiller;hvac,"In general, the model can be coupled to first-principles models of HVAC components."
10.1016_j.enbuild.2020.109792.json,whitebox,first-principles models,system_model,hvac,"Results and Discussion
4 Results and discussion 4.1 Comparison between DPC and hysteresis controller Fig."
10.1016_j.enbuild.2020.109792.json,whitebox,linear,NM,NM,We therefore conclude that DPC as implemented here might not yet be suitable for commercial buildings or for other problems where long prediction horizons (in relation to the time constants of the dynamics of the system) are needed.
10.1016_j.enbuild.2020.109792.json,whitebox,linear,NM,NM,"To further investigate potentials and limitations of the approach, experiments with a heating case and control of the whole apartment as well as further comparisons to other types of controllers such as linear state space MPC, hysteresis with other bands, PI, and other data-driven approaches, are part of current and future research."
10.1016_j.enbuild.2020.109792.json,whitebox,linear,NM,NM,"This also includes an analysis of the modeling effort, computational scalability and CPU and memory footprint of DPC versus MPC for which we cannot make an informed statement at the current state of research."
10.1016_j.enbuild.2020.110271.json,[optim] metaheuristics_and_optim,gas,NM,NM,Fig.
10.1016_j.enbuild.2020.110271.json,[optim] metaheuristics_and_optim,gas,NM,NM,"4 shows that while actual gas use was marginally more than the design estimates, the actual electricity use had much more deviation because the equipment energy use was not reported in the total energy use in the design calculation."
10.1016_j.enbuild.2020.110271.json,[optim] metaheuristics_and_optim,gas,NM,NM,"In the monthly energy use data, reduction in heat demand in April and May and increase in Jun and July can be attributed to change in occupancy (such as holidays and guests) and other epistemic uncertainties of occupant behaviour such as opening of windows in summer months."
10.1016_j.enbuild.2020.110271.json,blackbox,statistical,NM,NM,"Next, a design model is created using the design data and is then calibrated using evidence based fine-tuning as per the operation stage information to match to the metered data."
10.1016_j.enbuild.2020.110271.json,blackbox,statistical,NM,NM,The calibrated model’s energy results are validated through standard statistical checks (Cv(RMSE) and NMBE) and further cross-validated by checking the zone temperatures predicted by the model against the monitored data.
10.1016_j.enbuild.2020.110271.json,blackbox,statistical,NM,NM,"The identified changes in the building, its systems and overall operations, that are verified during site investigations and had led to the creation of the calibrated model are assumed to be the key factors causing the gap."
10.1016_j.enbuild.2020.110271.json,blackbox,statistical,NM,NM,Fig.
10.1016_j.enbuild.2020.110271.json,blackbox,statistical,NM,NM,6 shows calibrated simulation results with their statistical error values.
10.1016_j.enbuild.2020.110271.json,blackbox,statistical,NM,NM,"To ensure the calibrated model reasonably reflected the actual building’s operation, Fig."
10.1016_j.enbuild.2020.110276.json,blackbox,statistical,NM,NM,"The required data were collected from building design documents, energy monitoring reports, building energy simulation models, building management system, stakeholder meeting minutes and records and discussions with the building’s key stakeholders."
10.1016_j.enbuild.2020.110276.json,blackbox,statistical,NM,NM,The collected data were analyzed by using content analysis and statistical analysis methods.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu,The after-hours and workhours separation of the modified three-parameter change point model is governed by a steady-periodic weekly AHU operating schedule.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu,"The model parameters and the start and stop times associated with the weekly AHU operating schedule were iteratively estimated using the GA which minimized the root-mean-square-error (RMSE) between the measured and modeled energy use, and were subject to upper and lower bounds."
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu,The GA was performed with 15 generations and a population size of 5000.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu;coil;damper,"The inverse model for each AHU is defined using three parameters – the outdoor air fraction bias, the increase in air temperature across the heating coil when the heating coil valve is open, and the increase in air temperature across the cooling coil when the cooling coil valve is open."
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu;coil,The parameters were iteratively estimated using the GA which minimized the RMSE between the measured and modeled supply air temperature.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,NM,NM,The GA was performed with 20 generations and a population size of 5000.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,NM,NM,Detailed information about the model form is described by Darwazeh et al.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,chiller,In Gunay et al.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,chiller;hvac,"[74] , the GA was used to estimate the unknown parameters of separate disaggregation models for electricity use by lighting and plug-loads, distribution, and chillers."
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,chiller;hvac,"HVAC controls network data, such as fan state, and Wi-Fi data as proxy for occupancy were used to provide contextual information to the operational state of each end-use, allowing for higher disaggregation resolution."
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,coil;hvac,[91] extended this approach beyond electricity alone by monitoring heating and cooling energy use and using HVAC controls network data such as heating and reheat coil states as contextual information.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,coil;hvac,"The end-use disaggregation function develops a load disaggregation model for each of the end-uses for cooling, heating, and electricity, and uses the GA to estimate its unknown parameters and minimize the RMSE between measured and modeled energy use."
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,NM,NM,Each parameter represents a multiplier associated with the fraction of energy use attributed to each end-use.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu,The after-hours and workhours separation of the modified three-parameter change point model is governed by a steady-periodic weekly AHU operating schedule.
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu,"The model parameters and the start and stop times associated with the weekly AHU operating schedule were iteratively estimated using the GA which minimized the root-mean-square-error (RMSE) between the measured and modeled energy use, and were subject to upper and lower bounds."
10.1016_j.enbuild.2021.111255.json,[optim] metaheuristics_and_optim,ga,system_model,ahu,The GA was performed with 15 generations and a population size of 5000.
10.1016_j.enbuild.2021.111255.json,blackbox,data-driven,system_model,hvac,"Furthermore, such deficiencies are often left unaddressed due to a lack of accessible analytical tools that can derive insights which identify energy-saving measures using multiple data resources."
10.1016_j.enbuild.2021.111255.json,blackbox,data-driven,system_model,hvac,"This paper presents a novel multi-source, data-driven building energy management toolkit as a synthesis of established inverse energy modelling, anomaly detection and diagnostics, load disaggregation, and occupancy and occupant complaint analytics methods in the literature."
10.1016_j.enbuild.2021.111255.json,blackbox,data-driven,system_model,hvac,"The toolkit contains seven functions that input HVAC controls, energy meter, Wi-Fi-based occupancy, and work order log data to detect hard and soft faults, improve sequences of operation, and monitor energy flows, occupancy patterns, and occupant satisfaction."
10.1016_j.enbuild.2021.111255.json,blackbox,data-driven,NM,NM,"The major domains which were identified to attribute considerable improvements to building energy performance were energy benchmarking, AFDD, and OCC."
10.1016_j.enbuild.2021.111255.json,blackbox,data-driven methods,NM,NM,"A preliminary version of the toolkit is publicly available online for others to learn from, adapt, and foster into more specialised versions of multi-source, data-driven toolkits."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,The real EPW file and the operational heating consumption are the outcomes of this step.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"After that, in Step 3, the heating gas consumption in the design stage is predicted using the ASHRAE standard [63] and the design data from Step 1, the real EPW file, and the real heating system's efficiency from Step 2."
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,In Step 4 a calibrated model is simulated for each case by using Step 2 data.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,Fig.
10.1016_j.enbuild.2023.113747.json,[optim] metaheuristics_and_optim,gas,NM,NM,"Heating systems in this study are almost identical, same model (M24FF) by the same manufacturer."
