DOI,Year,Title,_include_terms,_include_categories
10.1016/j.buildenv.2022.109509,2022,Evaluating the environmental impacts of conventional and modular buildings in absolute measures: A case study across different geographical contexts,building,Context
10.1016/j.enbuild.2021.111821,2022,Study of the edge thermal bridging effect in vacuum insulation panels: Steady and unsteady-state approaches using numerical and experimental methods,,
10.1016/j.buildenv.2021.108555,2022,Infection probability under different air distribution patterns,,
10.1016/j.scitotenv.2021.152722,2022,Nitrogen reductions have decreased hypoxia in the Chesapeake Bay: Evidence from empirical and numerical modeling,,
10.1016/j.ijepes.2021.107756,2022,Characterization of household-consumption load profiles in the time and frequency domain,,
10.1016/j.buildenv.2022.108942,2022,Method for assessing radon Re-Entrainment risks from above ground level discharges from sub-slab depressurization systems,,
10.1016/j.apenergy.2022.119609,2022,Modeling heat transfer in humans for body heat harvesting and personal thermal management,,
10.1016/j.autcon.2022.104425,2022,Point cloud semantic segmentation of complex railway environments using deep learning,,
10.1016/j.measurement.2022.111243,2022,A systematic mapping framework for backpack mobile mapping system in common monotonous environments,,
10.1016/j.enbuild.2022.112103,2022,A Bottom-up model for simulating residential harmonic injections,,
10.1016/j.jobe.2022.105105,2022,Real-time monitoring of pollutants in occupied indoor environments: A pilot study of a hospital in China,,
10.1016/j.apenergy.2021.117677,2022,Performance and dynamics of active greywater heat recovery in buildings,building,Context
10.1016/j.buildenv.2022.109070,2022,Face shield intensifies inhaled exposure to self-generated bio-effluents,,
10.1016/j.ijhydene.2022.08.154,2022,Optimization of PEMFC system operating conditions based on neural network and PSO to achieve the best system performance,,
10.1016/j.measurement.2022.111545,2022,3D deformation monitoring method for temporary structures based on multi-thread LiDAR point cloud,,
10.1016/j.scitotenv.2021.150104,2022,Carbon Kuznets curve in China's building operations: Retrospective and prospective trajectories,"building,operation,building operation","Application,Context"
10.1016/j.ymssp.2021.108290,2022,Development of a structural identification methodology with uncertainty quantification through the SSI and bootstrap techniques,,
10.1016/j.energy.2022.123634,2022,Coordination of commercial prosumers with distributed demand-side flexibility in energy sharing and management system,energy,Target
10.1016/j.enbuild.2022.112249,2022,From energy behaviours to lifestyles: Contribution of behavioural archetypes to the description of energy consumption patterns in the residential sector,energy,Target
10.1016/j.renene.2022.11.001,2022,Direct spectral distribution characterisation using the Average Photon Energy for improved photovoltaic performance modelling,energy,Target
10.1016/j.jobe.2021.103942,2022,Shape-programmable fluid bubbles for responsive building skins,building,Context
10.1016/j.rser.2022.112869,2022,An integrated smart thermo-chemical energy network,energy,Target
10.1016/j.energy.2022.125285,2022,Extraction of key parameters and simplification of sub-system energy models using sensitivity analysis in subway stations,energy,Target
10.1016/j.jobe.2022.105293,2022,Introduction of a novel evolutionary neural network for evaluating the compressive strength of concretes: A case of Rice Husk Ash concrete,,
10.1016/j.ijheatmasstransfer.2022.123016,2022,Machine learning enabled condensation heat transfer measurement,,
10.1016/j.scitotenv.2022.157603,2022,A Digital Twin modelling framework for the assessment of seagrass Nature Based Solutions against storm surges,,
10.1016/j.apenergy.2021.118200,2022,Techno-economic analysis of roll-to-roll production of perovskite modules using radiation thermal processes,,
10.1016/j.apenergy.2022.119212,2022,Study on water spraying distribution to improve the energy recovery performance of indirect evaporative coolers with nozzle arrangement optimization,energy,Target
10.1016/j.scitotenv.2022.156825,2022,Amateur runners more influenced than elite runners by temperature and air pollution during the UK's Great North Run half marathon,,
10.1016/j.enbuild.2022.112031,2022,Energy savings potential of occupancy-based HVAC control in laboratory buildings,"building,energy,control","Application,Context,Target"
10.1016/j.apenergy.2022.119895,2022,The impact of climate on solvent-based direct air capture systems,,
10.1016/j.energy.2022.123665,2022,Investigating the impact of smart energy management system on the residential electricity consumption in Austria,energy,Target
10.1016/j.enbuild.2022.112104,2022,Investigation of the quasi-periodic airflow oscillation and ventilation performance of an enclosed environment with a jet air supply,,
10.1016/j.apenergy.2022.119526,2022,Reduced building energy consumption by combined indoor CO<ce:inf loc=post>2</ce:inf> and H<ce:inf loc=post>2</ce:inf>O composition control,"building,energy,control","Application,Context,Target"
10.1016/j.enbuild.2022.112319,2022,Low-cost DIY thermal upgrades for overheating mitigation in slum houses in Latin America & Caribbean,,
10.1016/j.applthermaleng.2022.118130,2022,Thermal analysis and development of PID control for electronic expansion device of vapor compression refrigeration systems,control,Application
10.1016/j.buildenv.2022.109472,2022,Plug-Mate: An IoT-based occupancy-driven plug load management system in smart buildings,building,Context
10.1016/j.buildenv.2022.109212,2022,Airborne transmission of the Delta variant of SARS-CoV-2 in an auditorium,,
10.1016/j.aei.2022.101676,2022,Digital twins-based flexible operating of open architecture production line for individualized manufacturing,,
10.1016/j.jclepro.2022.131210,2022,A risk index for assessing heat stress mitigation strategies. An application in the Mediterranean context,,
10.1016/j.scitotenv.2021.151289,2022,Assessing the potential impact of glacial lake outburst floods on individual objects using a high-performance hydrodynamic model and open-source data,,
10.1016/j.measurement.2021.110234,2022,Safety and reliability evaluations of bridge behaviors under ambient truck loads through structural health monitoring and identification model approaches,,
10.1016/j.buildenv.2021.108516,2022,Research on models for estimating aerodynamic and energy consumption performance of fan filter units (FFUs),energy,Target
10.1016/j.scitotenv.2021.149832,2022,Automated identification and quantification of tire wear particles (TWP) in airborne dust: SEM/EDX single particle analysis coupled to a machine learning classifier,,
10.1016/j.ymssp.2022.109287,2022,Damping ratio identification using attenuation responses extracted by time series semantic segmentation,,
10.1016/j.scitotenv.2022.157879,2022,Built up areas in a wet landscape are stepping stones for soaring flight in a seabird,,
10.1016/j.enbuild.2022.111994,2022,Contribution to thermal and acoustic characterization of corn cob for bio-based building insulation applications,building,Context
10.1016/j.buildenv.2021.108629,2022,Potentials and limitations of direct air capturing in the built environment,,
10.1016/j.energy.2021.122487,2022,"Multi-objective optimization of a novel combined cooling, dehumidification and power system using improved M-PSO algorithm",,
10.1016/j.autcon.2022.104152,2022,Single-image localisation using 3D models: Combining hierarchical edge maps and semantic segmentation for domain adaptation,,
10.1016/j.aei.2022.101698,2022,Towards safe and collaborative aerodrome operations: Assessing shared situational awareness for adverse weather detection with EEG-enabled Bayesian neural networks,operation,Application
10.1016/j.buildenv.2022.109364,2022,Energy efficiency in residential and non-residential buildings: Short-term macroeconomic implications,"building,energy,energy efficiency","Context,Target"
10.1016/j.energy.2021.121744,2022,Analytical approach for maximizing self-consumption of nearly zero energy buildings- case study: Baltic region,"building,energy","Context,Target"
10.1016/j.scs.2022.103831,2022,"Diurnal heat exposure risk mapping and related governance zoning: A case study of Beijing, China",,
10.1016/j.jclepro.2022.135035,2022,Radiative cooling performance and life-cycle assessment of a scalable MgO paint for building applications,building,Context
10.1016/j.enbuild.2022.112574,2022,Study on thermal characteristics and electrical performance of a hybrid building integrated photovoltaic (BIPV) system combined with vacuum insulation panel (VIP),building,Context
10.1016/j.apenergy.2022.120081,2022,Fully analytical model of heating networks for integrated energy systems,energy,Target
10.1016/j.jobe.2022.105381,2022,Analysis on convective heat transfer coefficients of external surfaces for typical building arrays,building,Context
10.1016/j.scs.2022.104007,2022,Characterizing residential load patterns on multi-time scales utilizing LSTM autoencoder and electricity consumption data,,
10.1016/j.jclepro.2022.134763,2022,Potential energy savings benefits and limitations of radiative cooling coatings for U.S. residential buildings,"building,energy","Context,Target"
10.1016/j.enbuild.2022.112424,2022,High frequency flow and temperature measurements of domestic water in two office and education buildings,building,Context
10.1016/j.buildenv.2022.108931,2022,A multi-zone spatial flow impact factor model for evaluating and layout optimization of infection risk in a Fangcang shelter hospital,,
10.1016/j.buildenv.2022.109578,2022,FARDA: A fog-based anonymous reward data aggregation security scheme in smart buildings,building,Context
10.1016/j.snb.2022.132030,2022,Gas sensing for industrial relevant nitrogen-containing compounds using a microelectronics-based absorption spectrometer in the 220–330 GHz frequency range,,
10.1016/j.buildenv.2022.108830,2022,Effects of thermal and acoustic environments on workers' psychological and physiological stress in deep underground spaces,,
10.1016/j.jclepro.2022.131277,2022,Investigating the effects of management of irrigation water distribution on farmers' gross profit under uncertainty: A new positive mathematical programming model,,
10.1016/j.energy.2022.123567,2022,Preserving operation privacy of peer-to-peer energy transaction based on Enhanced Benders Decomposition considering uncertainty of renewable energy generations,"energy,operation","Application,Target"
10.1016/j.buildenv.2021.108426,2022,A method for determining the weight of objective indoor environment and subjective response based on information theory,,
10.1016/j.jobe.2021.103921,2022,A practical approach for preventing dispersion of infection disease in naturally ventilated room,,
10.1016/j.jobe.2022.104671,2022,Net-zero-energy buildings or zero-carbon energy systems? How best to decarbonize Germany's thermally inefficient 1950s-1970s-era apartments,"building,energy","Context,Target"
10.1016/j.energy.2022.124180,2022,Blockchain-based balance settlement ledger for energy communities in open electricity markets,energy,Target
10.1016/j.enbuild.2021.111631,2022,How does urbanization affect energy consumption for central heating: Historical analysis and future prospects,energy,Target
10.1016/j.scitotenv.2022.153158,2022,A fuzzy knowledge-based model for assessing risk of pesticides into the air in cropping systems,,
10.1016/j.ijrefrig.2022.04.007,2022,Performance analysis of different air conditioning systems in apartment buildings under different climates in China,building,Context
10.1016/j.apenergy.2022.118645,2022,Projection method for blockchain-enabled non-iterative decentralized management in integrated natural gas-electric systems and its application in digital twin modelling,,
10.1016/j.ijepes.2022.108179,2022,Bilateral energy-trading model with hierarchical personalized pricing in a prosumer community,energy,Target
10.1016/j.measurement.2022.110955,2022,Classification of hops image based on ResNet-ConvLSTM and research of intelligent liquor picking system,,
10.1016/j.enbuild.2022.112304,2022,Control of heat transfer in single-story mechanically ventilated double skin facades,control,Application
10.1016/j.scs.2022.103885,2022,"Energy communities approach applied to optimize polygeneration systems in residential buildings: Case study in Zaragoza, Spain","building,energy","Context,Target"
10.1016/j.scitotenv.2022.158496,2022,A vision transformer for lightning intensity estimation using 3D weather radar,,
10.1016/j.jobe.2022.104204,2022,Assessment of ventilation rates inside educational buildings in Southwestern Europe: Analysis of implemented strategic measures,building,Context
10.1016/j.buildenv.2021.108583,2022,Modelling mould growth in domestic environments using relative humidity and temperature,,
10.1016/j.jobe.2022.104601,2022,Model characterisation of localised burning impact from localised fire tests to travelling fire scenarios,,
10.1016/j.energy.2021.123009,2022,Reduction of the CO emission from wood pellet small-scale boiler using model-based control,control,Application
10.1016/j.apenergy.2022.118647,2022,Unsupervised detection and open-set classification of fast-ramped flexibility activation events,,
10.1016/j.ijepes.2021.107896,2022,Cooperative energy dispatch of smart building cluster based on smart contracts,"building,energy","Context,Target"
10.1016/j.scs.2022.103930,2022,Impact of lifestyle changes on home energy consumption during pandemic COVID-19 in Indonesia,energy,Target
10.1016/j.scs.2021.103436,2022,Becoming a building suitable for participation in peer-to-peer energy trading,"building,energy","Context,Target"
10.1016/j.scs.2021.103401,2022,A spatial modeling approach to estimating bike share traffic volume from GPS data,,
10.1016/j.scs.2022.103861,2022,Detection of false data injection attacks leading to line congestions using Neural networks,,
10.1016/j.jobe.2022.104835,2022,Overheating in existing and renovated Danish single- and multi-family houses,,
10.1016/j.scs.2022.103792,2022,"Heat vulnerability caused by physical and social conditions in a mountainous megacity of Chongqing, China",,
10.1016/j.jobe.2022.105375,2022,Numerical analysis for the optimization of multi-parameters stratum ventilation and the effect on radon dispersion,,
10.1016/j.apenergy.2022.118627,2022,Event-driven two-stage solution to non-intrusive load monitoring,,
10.1016/j.ijepes.2021.107894,2022,Bi-level energy management and pricing for community energy retailer incorporating smart buildings based on chance-constrained programming,"building,energy","Context,Target"
10.1016/j.jobe.2022.104750,2022,Mechanical characterization of double-skin perforated-sheet façades,,
10.1016/j.jobe.2021.103899,2022,Analysis of the performance of an integrated multistage helical coil heat transfer device and passive cooling windcatcher for buildings in hot climates,building,Context
10.1016/j.enbuild.2022.112236,2022,Development and optimization of highly efficient heat recoveries for low carbon residential buildings,building,Context
10.1016/j.jclepro.2022.133146,2022,Refined landslide susceptibility analysis based on InSAR technology and UAV multi-source data,,
10.1016/j.jclepro.2022.133558,2022,A three-stage Stochastic-IGDT model for photovoltaic-battery domestic systems considering outages and real-time pricing,,
10.1016/j.apenergy.2022.118578,2022,Load profile mining using directed weighted graphs with application towards demand response management,demand response,Application
10.1016/j.applthermaleng.2021.117599,2022,Flow rate optimization in run-around heat recovery systems,,
10.1016/j.solener.2022.06.039,2022,"The temperature of floating photovoltaics: Case studies, models and recent findings",,
10.1016/j.ymssp.2022.108875,2022,A hybrid physics-informed neural network for main bearing fatigue prognosis under grease quality variation,,
10.1016/j.jobe.2022.105306,2022,Omnidirectional liquid column vibration absorbers for multi-story buildings,building,Context
10.1016/j.buildenv.2022.108803,2022,Tracer gas techniques for airflow characterization in double skin facades,,
10.1016/j.energy.2021.122814,2022,A new application of multi criteria decision making in energy technology in traditional buildings: A case study of Isfahan,"building,energy","Context,Target"
10.1016/j.enbuild.2022.111978,2022,Investigation on the growth characteristics of condensed droplet clusters on superhydrophobic surface within humid air,,
10.1016/j.renene.2022.04.016,2022,Feasibility analysis of energy-saving potential of the underground ice rink using spectrum splitting sunshade technology,energy,Target
10.1016/j.rser.2022.112249,2022,"Energy demand and its temporal flexibility: Approaches, criticalities and ways forward",energy,Target
10.1016/j.buildenv.2021.108700,2022,Laboratory testbed and methods for flexible characterization of thermal and fluid dynamic behaviour of double skin facades,,
10.1016/j.jobe.2022.105140,2022,An optimal control method for small-scale GSHP-integrated air-conditioning system to improve indoor thermal environment control,control,Application
10.1016/j.scitotenv.2022.155173,2022,Contaminant removal and contaminant dispersion of air distribution for overall and local airborne infection risk controls,control,Application
10.1016/j.buildenv.2022.109233,2022,Optimization of COVID-19 prevention and control with low building energy consumption,"building,energy,control","Application,Context,Target"
10.1016/j.buildenv.2021.108735,2022,CO<ce:inf loc=post>2</ce:inf> emission rates from sedentary subjects under controlled laboratory conditions,control,Application
10.1016/j.enbuild.2021.111756,2022,Distributed real-time optimal control of central air-conditioning systems,control,Application
10.1016/j.buildenv.2022.109282,2022,"Tradeoffs among indoor air quality, financial costs, and CO<ce:inf loc=post>2</ce:inf> emissions for HVAC operation strategies to mitigate indoor virus in U.S. office buildings","building,operation","Application,Context"
10.1016/j.apenergy.2021.118457,2022,Energy impact of climate control in pig farming: Dynamic simulation and experimental validation,"energy,control","Application,Target"
10.1016/j.apenergy.2021.117775,2022,Smart fusion of sensor data and human feedback for personalized energy-saving recommendations,energy,Target
10.1016/j.jobe.2022.104702,2022,Improving operation management performance of air conditioners in offices using data envelopment analysis,operation,Application
10.1016/j.measurement.2022.111207,2022,Computer vision based asphalt pavement segregation detection using image texture analysis integrated with extreme gradient boosting machine and deep convolutional neural networks,,
10.1016/j.scs.2022.103762,2022,Mapping of regulatory actors and processes related to cloud-based energy management environments using the Apriori algorithm,energy,Target
10.1016/j.solener.2021.11.035,2022,Practical and simplified measurements for representative photovoltaic array temperatures robust to climate variations,,
10.1016/j.apenergy.2022.119520,2022,Time-varying price elasticity of demand estimation for demand-side smart dynamic pricing,,
10.1016/j.scitotenv.2021.152893,2022,A novel method for acquiring rigorous temperature response functions for electricity demand at a regional scale,,
10.1016/j.scs.2021.103416,2022,Prediction and control of aerosol transmission of SARS-CoV-2 in ventilated context: from source to receptor,control,Application
10.1016/j.energy.2021.122619,2022,Experimental study of local effectiveness in the case of balanced mechanical ventilation in small offices,,
10.1016/j.apenergy.2022.119492,2022,Dynamic energy flow analysis of the heat-electricity integrated energy systems with a novel decomposition-iteration algorithm,energy,Target
10.1016/j.jobe.2022.104599,2022,Numerical study of particle spatial distribution under column attachment ventilation,,
10.1016/j.enbuild.2022.112374,2022,A dual-scale analysis of mass transfer enhancement in liquid desiccant system for indoor VOCs removal by adding surfactant,,
10.1016/j.apenergy.2021.118335,2022,Electricity consumption pattern analysis beyond traditional clustering methods: A novel self-adapting semi-supervised clustering method and application case study,,
10.1016/j.enbuild.2022.112341,2022,Investigation of thermal performance and life-cycle assessment of a 3D printed building,building,Context
10.1016/j.enbuild.2022.111837,2022,Indoor PM<ce:inf loc=post>2.5</ce:inf> concentration test and analysis in Winter Olympics ‘Ice Cube’ curling venue,,
10.1016/j.jobe.2021.103584,2022,Performance of seismically isolated buildings with variable friction pendulum bearings under near-fault ground motions,building,Context
10.1016/j.jobe.2021.103896,2022,Long-term environmental monitoring for preventive conservation of external historical plasterworks,,
10.1016/j.ijepes.2021.107871,2022,Fairness algorithm for emergency demand response operation in distribution networks,"operation,demand response",Application
10.1016/j.buildenv.2021.108742,2022,Profiling office workers based on their self-reported preferences of indoor environmental quality and psychosocial comfort at their workplace during COVID-19,,
10.1016/j.ijrefrig.2022.02.003,2022,Research on energy saving optimization method of electric refrigerated truck based on genetic algorithm,energy,Target
10.1016/j.rser.2022.112297,2022,"Challenges, opportunities, and strategies for undertaking integrated precinct-scale energy–water system planning",energy,Target
10.1016/j.buildenv.2022.109555,2022,"Field study on the effect of space type, exercise intensity, and wet bulb globe temperature on thermal responses of exercisers",,
10.1016/j.jclepro.2022.132286,2022,Bioenergy elephant grass genotype selection leveraged by spatial modeling of conventional and high-throughput phenotyping data,energy,Target
10.1016/j.ijhydene.2022.06.127,2022,Development of a dual digital signal processor based cyber-physical system model for a multi-carrier energy system,energy,Target
10.1016/j.buildenv.2021.108602,2022,Coughed droplet dispersion pattern in hospital ward under stratum ventilation,,
10.1016/j.scitotenv.2022.154135,2022,"Community-level ambient fine particulate matter and seasonal influenza among children in Guangzhou, China: A Bayesian spatiotemporal analysis",,
10.1016/j.measurement.2021.110619,2022,Stochastic model assessment of low-cost devices considering the impacts of multipath effects and atmospheric delays,,
10.1016/j.enbuild.2022.112355,2022,Physiological and perceptual responses due to exposure to three indoor temperatures in cold environments,,
10.1016/j.enbuild.2022.111983,2022,A progressive comparison of the novel pulse and conventional steady state methods of measuring the airtightness of buildings,building,Context
10.1016/j.enbuild.2022.112086,2022,An Australian climate-based characterization of hygrothermal risks for buildings,building,Context
10.1016/j.enbuild.2022.112296,2022,Oversight of radiative properties of coatings pigmented with TiO<ce:inf loc=post>2</ce:inf> nanoparticles,,
10.1016/j.jclepro.2022.134635,2022,Analysing the challenges in building resilient net zero carbon supply chains using Influential Network Relationship Mapping,building,Context
10.1016/j.energy.2021.122957,2022,Comparative study on the water uptake kinetics and dehumidification performance of silica gel and aluminophosphate zeolites coatings,,
10.1016/j.enbuild.2022.112088,2022,Global and local bioclimatic predilections for rebalancing the heating and cooling of buildings,building,Context
10.1016/j.apenergy.2022.120084,2022,Active Stirling Thermocompressor: Modelling and effects of controlled displacer motion profile on work output,control,Application
10.1016/j.scitotenv.2022.156041,2022,Statistical evidence of recharge and supply controlling nitrate variability at springs discharging from the upper Floridan Aquifer,control,Application
10.1016/j.autcon.2022.104433,2022,Extending IFC for multi-component subgrade modeling in a railway station,,
10.1016/j.enbuild.2021.111620,2022,"A field study of CO<ce:inf loc=post>2</ce:inf> and particulate matter characteristics during the transition season in the subway system in Tianjin, China",,
10.1016/j.energy.2021.122304,2022,Development of a tool based on thermoeconomics for control and diagnosis building thermal facilities,"building,control","Application,Context"
10.1016/j.jclepro.2021.130041,2022,Soiling loss characterization for Photovoltaics in buildings: A systematic analysis for the Madrid region,building,Context
10.1016/j.buildenv.2021.108510,2022,Parametric analysis of the mechanism of creating indoor thermal environment in traditional houses in Lhasa,,
10.1016/j.scitotenv.2021.150750,2022,Correlating phosphorus transformation with process water during hydrothermal carbonization of sewage sludge via experimental study and mathematical modelling,,
10.1016/j.ijepes.2022.108207,2022,HVAC system dynamic management in communities via an aggregation–disaggregation framework,,
10.1016/j.energy.2022.124229,2022,Quantifying the impacts of heat decarbonisation pathways on the future electricity and gas demand,,
10.1016/j.scitotenv.2022.157679,2022,Decarbonizing residential buildings in the developing world: Historical cases from China,building,Context
10.1016/j.enbuild.2022.111894,2022,Comparison of wrist skin temperature with mean skin temperature calculated with Hardy and Dubois's seven-point method while sleeping,,
10.1016/j.energy.2022.124246,2022,Virtual net-billing: A fair energy sharing method for collective self-consumption,energy,Target
10.1016/j.enbuild.2022.111991,2022,Challenges in reaching positive energy building level in apartment buildings in the Nordic climate: A techno-economic analysis,"building,energy","Context,Target"
10.1016/j.ijepes.2021.107492,2022,An interdisciplinary research perspective on the future of multi-vector energy networks,energy,Target
10.1016/j.jobe.2022.104179,2022,Investigation of displacement and jet ventilation systems applied in an ice rink,,
10.1016/j.scitotenv.2022.155028,2022,Effect and attributable burden of hot extremes on bacillary dysentery in 31 Chinese provincial capital cities,,
10.1016/j.enbuild.2022.112199,2022,A revised radiant time series method (RTSM) to calculate the cooling load for pipe-embedded radiant systems,,
10.1016/j.buildenv.2022.108900,2022,From fault-detection to automated fault correction: A field study,,
10.1016/j.buildenv.2021.108603,2022,Performance analysis of small-scale direct expansion air conditioning system with indirect evaporative cooler as dedicated ventilator,,
10.1016/j.scs.2022.103841,2022,"Analysis of the spatial characteristics of inhalable particulate matter concentrations under the influence of a three-dimensional landscape pattern in Xi'an, China",,
10.1016/j.jclepro.2022.131924,2022,Straw checkboard or Afforestation?—Assessment and comparison of combined benefits of two typical sand fixing models,,
10.1016/j.buildenv.2022.108880,2022,An indoor environmental quality distribution map based on spatial interpolation methods,,
10.1016/j.apenergy.2021.118053,2022,Business models for peer-to-peer energy trading in Germany based on households’ beliefs and preferences,energy,Target
10.1016/j.jobe.2022.105018,2022,Resonance measurement and vibration reduction analysis of an office building induced by nearby crane workshop vibration,building,Context
10.1016/j.applthermaleng.2022.119231,2022,Counter-crossflow indirect evaporative cooling-assisted liquid desiccant dehumidifier: Model development and parameter analysis,,
10.1016/j.jobe.2022.104553,2022,Performance improvement of a naturally ventilated building integrated photovoltaic system using twisted baffle inserts,building,Context
10.1016/j.buildenv.2022.108835,2022,Data fusion of mobile and environmental sensing devices to understand the effect of the indoor environment on measured and self-reported sleep quality,,
10.1016/j.enbuild.2021.111573,2022,Effect of human thermal plume and ventilation interaction on bacteria-carrying particles diffusion in operating room microenvironment,,
10.1016/j.solener.2022.05.046,2022,Photosynthetically active radiation decomposition models for agrivoltaic systems applications,,
10.1016/j.jobe.2023.106602,2023,Model predictive control of short-term winter natural ventilation in a smart building using machine learning algorithms,"building,control,predictive control","Application,Context"
10.1016/j.apenergy.2023.120936,2023,Data-driven predictive control for smart HVAC system in IoT-integrated buildings with time-series forecasting and reinforcement learning,"building,control,predictive control","Application,Context"
10.1016/j.rser.2023.113372,2023,Occupant behavior impact in buildings and the artificial intelligence-based techniques and data-driven approach solutions,building,Context
10.1016/j.energy.2023.126748,2023,A practical application-oriented model predictive control algorithm for direct expansion (DX) air-conditioning (A/C) systems that balances thermal comfort and energy consumption,"energy,control,predictive control","Application,Target"
10.1016/j.rser.2022.113015,2023,A new thermal comfort model based on physiological parameters for the smart design and control of energy-efficient HVAC systems,"energy,control","Application,Target"
10.1016/j.enbuild.2023.113637,2023,Transfer learning for occupancy-based HVAC control: A data-driven approach using unsupervised learning of occupancy profiles and deep reinforcement learning,control,Application
10.1016/j.apenergy.2023.121921,2023,Data-driven online energy management framework for HVAC systems: An experimental study,energy,Target
10.1016/j.jobe.2023.106805,2023,Indoor temperature preference setting control method for thermal comfort and energy saving based on reinforcement learning,"energy,control","Application,Target"
10.1016/j.buildenv.2023.110676,2023,Optimizing demand-controlled ventilation with thermal comfort and CO<ce:inf loc=post>2</ce:inf> concentrations using long short-term memory and genetic algorithm,control,Application
10.1016/j.enbuild.2023.113088,2023,Physics-informed hierarchical data-driven predictive control for building HVAC systems to achieve energy and health nexus,"building,energy,control,predictive control","Application,Context,Target"
10.1016/j.buildenv.2023.110255,2023,Seasonal effects of thermal comfort control considering real-time clothing insulation with vision-based model,control,Application
10.1016/j.energy.2023.128248,2023,Data-driven predictive model for feedback control of supply temperature in buildings with radiator heating system,"building,control","Application,Context"
10.1016/j.buildenv.2023.110235,2023,"Enhancing IAQ, thermal comfort, and energy efficiency through an adaptive multi-objective particle swarm optimizer-grey wolf optimization algorithm for smart environmental control","energy,energy efficiency,control","Application,Target"
10.1016/j.energy.2023.128490,2023,Interpretable data-driven building load profiles modelling for Measurement and Verification 2.0,building,Context
10.1016/j.enbuild.2023.112899,2023,"An occupant-centric control strategy for indoor thermal comfort, air quality and energy management","energy,control","Application,Target"
10.1016/j.enbuild.2023.113340,2023,Energy-efficient control of indoor PM<ce:inf loc=post>2.5</ce:inf> and thermal comfort in a real room using deep reinforcement learning,"energy,control","Application,Target"
10.1016/j.buildenv.2023.110872,2023,The influence of perceived control on outdoor thermal comfort: A case study in a hot summer and warm winter climate,control,Application
10.1016/j.energy.2023.127186,2023,Performance characterization of an adaptive-controlled air handling unit to achieve thermal comfort in Dubai climate,control,Application
10.1016/j.enbuild.2023.113286,2023,"Energy-oriented control retrofit for existing HVAC system adopting data-driven MPC – Methodology, implementation and field test","energy,control","Application,Target"
10.1016/j.buildenv.2023.110614,2023,Effect of change rates and directions of air temperature ramps on thermal responses of occupants under warm summer conditions,,
10.1016/j.enbuild.2023.113325,2023,"State-of-the-art, challenges and new perspectives of thermal comfort demand law for on-demand intelligent control of heating, ventilation, and air conditioning systems",control,Application
10.1016/j.enbuild.2023.113381,2023,On data-driven energy flexibility quantification: A framework and case study,"energy,energy flexibility","Application,Target"
10.1016/j.enbuild.2023.113291,2023,Design and applications of an IoT architecture for data-driven smart building operations and experimentation,"building,operation,building operation","Application,Context"
10.1016/j.enbuild.2023.113509,2023,Development of climate-based thermal comfort ranges from existing data: Analysis of the Smart Controls and thermal comfort (SCATS) database,control,Application
10.1016/j.enbuild.2023.112897,2023,Autonomous pre-conditioning and improved personalization in shared workspaces through data-driven predictive control,"control,predictive control",Application
10.1016/j.buildenv.2023.111002,2023,Sex-based thermal comfort zones and energy savings in spaces with joint operation of air conditioner and fan,"energy,operation","Application,Target"
10.1016/j.buildenv.2023.110968,2023,"A novel data-driven relationship inference approach for automatic data tagging in building heating, ventilation and air conditioning systems",building,Context
10.1016/j.apenergy.2023.120749,2023,Data-driven distributionally robust scheduling of community integrated energy systems with uncertain renewable generations considering integrated demand response,"energy,demand response","Application,Target"
10.1016/j.enbuild.2023.113552,2023,"The impact of personal environmental control on the performance of thermal systems: Building energy consumption, occupant thermal comfort, and productivity","building,energy,control","Application,Context,Target"
10.1016/j.enbenv.2022.06.002,2023,Thermal sensation and percentage of dissatisfied in thermal environments with positive and negative vertical air temperature differences,,
10.1016/j.buildenv.2023.110421,2023,A comparison of air temperature thresholds for warm thermal discomfort between pre- and post-menopausal women,,
10.1016/j.enbuild.2023.112848,2023,The impact of personal preference-based thermal control on energy use and thermal comfort: Field implementation,"energy,control","Application,Target"
10.1016/j.jobe.2023.108127,2023,Transferability and robustness of a data-driven model built on a large number of buildings,building,Context
10.1016/j.applthermaleng.2023.121199,2023,The precision motor losses-based real-time optimal control method for air-conditioning system considering energy saving and thermal comfort,"energy,control","Application,Target"
10.1016/j.buildenv.2023.110600,2023,Graph neural network-based spatio-temporal indoor environment prediction and optimal control for central air-conditioning systems,control,Application
10.1016/j.energy.2022.125577,2023,Sensor cost-effectiveness analysis for data-driven fault detection and diagnostics in commercial buildings,building,Context
10.1016/j.jobe.2022.105419,2023,Exploring the impact of perceived control on thermal comfort and indoor air quality perception in schools,control,Application
10.1016/j.jobe.2023.107610,2023,Piston effect of subway trains under different operating conditions and its influence on passenger thermal comfort,,
10.1016/j.aei.2023.102208,2023,Data-driven learning-based Model Predictive Control for energy-intensive systems,"energy,control,predictive control","Application,Target"
10.1016/j.energy.2023.129183,2023,Data-driven method for optimized supply temperatures in residential buildings,building,Context
10.1016/j.jobe.2022.105705,2023,Estimating cooling loads of Arizona State University buildings using microclimate data and machine learning,building,Context
10.1016/j.enbuild.2023.113334,2023,Influence of personal control on thermal comfort: A psychological effect or just the “right” temperature?,control,Application
10.1016/j.jobe.2023.106745,2023,Energy-focused predictive control for particulate matter concentration and thermal comfort indoors in Delhi,"energy,control,predictive control","Application,Target"
